id,description,nom,type
123,"Sa vitesse incroyable lui permet de trancher
l’air. Il jouit d’une grande popularité à Alola,
où il est surnommé « le ninja ».",Insécateur,Pokémon Mante
123,"Bondissant hors de l’herbe comme un ninja,
il lacère sa proie de ses griffes acérées.",Insécateur,Pokémon Mante
123,"Ses faux deviennent plus aiguisées à mesure
qu’il se bat. Il peut trancher un grand arbre
d’un seul coup.",Insécateur,Pokémon Mante
123,"Si l’on voit un grand nombre d’arbres abattus au
même endroit dans une forêt, cela signifie que
l’on se trouve sur le territoire d’un Insécateur.",Insécateur,Pokémon Mante
124,"Son cri ressemble à des paroles
humaines. Mais nul n’est jamais
parvenu à les comprendre.",Lippoutou,Pokémon Humanoïde
124,"Il ondule ses hanches en marchant et entraîne les
gens dans des danses frénétiques.",Lippoutou,Pokémon Humanoïde
124,"Il communique en utilisant un langage qui semble
être humain. Des recherches sont en cours pour
déterminer ce qu’il dit.",Lippoutou,Pokémon Humanoïde
124,"Lippoutou marche en rythme, ondule de tout son corps et
se déhanche comme s’il dansait. Ses mouvements sont si
communicatifs que les gens qui le voient sont soudain pris
d’une terrible envie de bouger les hanches, sans réfléchir.",Lippoutou,Pokémon Humanoïde
124,"Les Lippoutou se déhanchent sur un tempo très
particulier, et ceux d’Alola sont particulièrement
réputés pour leur admirable sens du rythme.",Lippoutou,Pokémon Humanoïde
124,"Ses étranges cris s’apparentent à des mots.
Certains musiciens lui composent des chansons
pour qu’il les interprète.",Lippoutou,Pokémon Humanoïde
124,"Ce Pokémon bouge en rythme comme
s’il dansait. Il ondule même du popotin
quand il marche.",Lippoutou,Pokémon Humanoïde
124,"Dans une certaine zone de Galar, Lippoutou
était craint et vénéré par la population qui l’avait
surnommé la « reine des glaces ».",Lippoutou,Pokémon Humanoïde
124,"Les Lippoutou vivant à Galar sont souvent dotés
d’une belle voix cristalline, ce qui leur vaut
d’attirer des fans.",Lippoutou,Pokémon Humanoïde
125,"Il fait tournoyer ses bras pour
donner de la force à ses coups.
Profitez-en pour filer!",Élektek,Pokémon Électrique
125,"Des ondes électriques parcourent la surface de son
corps. Il brille d’un éclat bleuté dans le noir.",Élektek,Pokémon Électrique
125,"Il adore se nourrir d’électricité. Il apparaît
occasionnellement près des grandes centrales
électriques.",Élektek,Pokémon Électrique
125,"Lorsqu’une tempête approche, des groupes entiers de
ce Pokémon se battent pour grimper sur les hauteurs,
où la foudre a le plus de chance de tomber. Certaines villes
se servent d’Élektek en guise de paratonnerres.",Élektek,Pokémon Électrique
125,"La moitié des coupures de courant soudaines
est due à des groupes d’Élektek rassemblés
dans une centrale électrique pour se nourrir.",Élektek,Pokémon Électrique
125,"L’électricité qui se dégage de son corps est
largement supérieure à celle qu’il ingère pour
se nourrir.",Élektek,Pokémon Électrique
125,"Son corps regorge d’électricité. Il la concentre
dans ses bras en faisant des moulinets, avant
de décocher un coup d’une violence fulgurante.",Élektek,Pokémon Électrique
125,"On l’accuse d’être à l’origine des coupures
de courant, mais c’est souvent une excuse pour
couvrir les bévues du personnel des centrales.",Élektek,Pokémon Électrique
125,"Il provoque de grosses pannes de courant en
se nourrissant de l’électricité des centrales.",Élektek,Pokémon Électrique
125,"De nombreuses centrales électriques gardent
des Pokémon Sol à proximité afin d’empêcher
les Élektek de leur voler de l’électricité.",Élektek,Pokémon Électrique
125,"Quand un orage approche, ils se réunissent
tous autour d’un grand arbre et attendent
patiemment que la foudre s’abatte.",Élektek,Pokémon Électrique
126,"Quand il respire profondément, des
vagues de chaleur émanent de son
corps et le rendent difficile à voir.",Magmar,Pokémon Crache-Feu
126,"On trouve ce Pokémon près des bouches de volcans.
Son corps incandescent atteint 1 200 °C.",Magmar,Pokémon Crache-Feu
126,"Il est né au milieu d’un volcan. Son corps est couvert
de flammes qui flambent comme un soleil.",Magmar,Pokémon Crache-Feu
126,"Lorsqu’il se bat, Magmar fait jaillir des flammes de son corps
pour intimider son adversaire. Les explosions enflammées de
ce Pokémon déclenchent des vagues de chaleur qui embrasent
la végétation environnante.",Magmar,Pokémon Crache-Feu
126,"Quand il est fatigué, il se jette dans un volcan
pour se soigner dans le magma. Son corps brûle
à 1 200 °C.",Magmar,Pokémon Crache-Feu
126,"Quand il s’énerve, une flamme ardente
l’enveloppe tout entier. Il ne se calme que
quand son adversaire est réduit en cendres.",Magmar,Pokémon Crache-Feu
126,"Son corps est tellement ardent que même son
souffle brûle. Lorsqu’il éternue, des flammes
s’échappent de son bec.",Magmar,Pokémon Crache-Feu
126,"Plus il fait chaud, mieux il se porte. On dit
d’ailleurs que le Magmar d’Alola est plus robuste
que ses cousins habitant d’autres contrées.",Magmar,Pokémon Crache-Feu
126,"Né dans le cratère d’un volcan, son corps est
recouvert de flammes. Il ressemble ainsi à une
boule de feu.",Magmar,Pokémon Crache-Feu
126,"Il achève ses proies avec ses flammes, mais
il lui arrive de les calciner accidentellement,
à son plus grand regret.",Magmar,Pokémon Crache-Feu
126,"Tout son corps est en combustion permanente.
Il est craint, car on dit qu’il cause des incendies.",Magmar,Pokémon Crache-Feu
127,"Il serre les proies dans ses pinces
pour les trancher en deux. S’il n’y
arrive pas, il les jette au loin.",Scarabrute,Pokémon Scarabée
127,"Il serre les proies dans ses pinces pour les trancher
en deux. S’il n’y arrive pas, il les jette au loin.",Scarabrute,Pokémon Scarabée
127,"Il attaque sauvagement avec ses cornes. En hiver,
il se cache au plus profond des forêts.",Scarabrute,Pokémon Scarabée
127,"Scarabrute est incroyablement fort. Il peut attraper un ennemi
qui pèse deux fois son poids dans ses mandibules et le
soulever sans le moindre problème. Lorsqu’il fait froid,
les mouvements de ce Pokémon sont un peu ralentis.",Scarabrute,Pokémon Scarabée
127,"Scarabrute est doté de cornes imposantes. Des pointes
jaillissent de la surface de ses cornes. Ces pointes s’enfoncent
profondément dans le corps de l’ennemi, l’empêchant ainsi
de s’échapper.",Scarabrute,Pokémon Scarabée
127,"Il attrape ses adversaires entre ses cornes et
les tranche en deux d’un seul coup. Malgré sa
force, il a une faiblesse : le froid.",Scarabrute,Pokémon Scarabée
127,"Il peut abattre un grand arbre d’un coup de
corne. À Alola, son plus grand rival est Lucanon.",Scarabrute,Pokémon Scarabée
127,"Des luttes territoriales l’opposent aux Lucanon.
À Alola, il semble bien s’entendre avec Scarhino.",Scarabrute,Pokémon Scarabée
127,"Ce Pokémon a beau être robuste, il supporte
mal le froid. La nuit, il s’enfouit donc sous un tas
de feuilles pour dormir au chaud.",Scarabrute,Pokémon Scarabée
127,"Il enserre sa proie de sa puissante pince.
Il ne peut pas se déplacer dans le froid,
donc on le trouve dans les milieux chauds.",Scarabrute,Pokémon Scarabée
127,"Ses cornes déterminent son rang au sein
du groupe. Plus elles sont imposantes, plus
les membres du sexe opposé l’apprécient.",Scarabrute,Pokémon Scarabée
127,"Une fois sa proie enserrée entre ses cornes,
deux choix s’offrent à lui : la couper en deux
ou la projeter au loin de toutes ses forces.",Scarabrute,Pokémon Scarabée
128,"Après avoir choisi sa cible, il fonce
dessus tête baissée. Il est réputé
pour sa nature violente.",Tauros,Pokémon Buffle
128,"Après s’être fouetté avec ses trois queues pour
augmenter son agressivité, il charge.",Tauros,Pokémon Buffle
128,"Juste avant d’utiliser Charge, ce Pokémon agite
frénétiquement ses trois grandes queues.",Tauros,Pokémon Buffle
128,"Ce Pokémon n’est pas satisfait s’il ne détruit pas tout sur
son passage. Lorsque Tauros ne trouve pas d’adversaire,
il se rue sur de gros arbres et les déracine pour passer
ses nerfs.",Tauros,Pokémon Buffle
128,"Beaucoup de sociétés à travers le monde ont
appris à monter Tauros au cours de leur histoire.
Les premières à l’avoir fait habitaient à Alola.",Tauros,Pokémon Buffle
128,"Il s’agit normalement d’un Pokémon très agressif,
mais les Tauros natifs d’Alola sont d’une nature
un peu plus paisible.",Tauros,Pokémon Buffle
128,"Les Tauros vivent en troupeaux menés par ceux
dont les cornes sont les plus grosses, les plus
longues et les plus abimées.",Tauros,Pokémon Buffle
128,"La douceur du climat local explique sans doute
pourquoi les Tauros d’Alola sont plus paisibles
que leurs congénères d’outre-mer.",Tauros,Pokémon Buffle
128,"Ce Pokémon brutal est très endurant.
Rien n’arrête sa charge tant qu’il n’a pas
pulvérisé sa cible.",Tauros,Pokémon Buffle
128,"Il faut prendre garde quand un Tauros fouette
son corps avec ses queues. Cela signifie qu’il
s’apprête à charger à une vitesse démentielle.",Tauros,Pokémon Buffle
128,"Les Tauros vivant à Galar ont un tempérament
violent et ne tolèrent pas que les êtres humains
montent sur leur dos.",Tauros,Pokémon Buffle
129,"Un vénérable Magicarpe peut
franchir une montagne en utilisant
Trempette. Mais c’est tout...",Magicarpe,Pokémon Poisson
129,"Magicarpe manque totalement de vitesse et de force.
C’est le Pokémon le plus pathétique sur terre.",Magicarpe,Pokémon Poisson
129,"La puissance de cette créature a beaucoup régressé
au fil des siècles.",Magicarpe,Pokémon Poisson
129,"Magicarpe est un Pokémon ridicule qui ne sait faire que
des ronds dans l’eau ou se laisser porter par les courants.
Son comportement a donné envie aux savants d’étudier
son cas.",Magicarpe,Pokémon Poisson
129,"Magicarpe est virtuellement inutile en combat. Il se contente
de faire des ronds dans l’eau. On le considère plutôt faible.
Pourtant, ce Pokémon est très robuste et peut survivre
dans n’importe quel environnement, même très pollué.",Magicarpe,Pokémon Poisson
129,"Ce Pokémon est faible et ne sait pas faire
grand-chose à part se multiplier à toute allure.
On en trouve à ne plus savoir qu’en faire.",Magicarpe,Pokémon Poisson
129,"Il bondit hors de l’eau sans faire attention et se
fait attraper par toutes sortes de Pokémon.
Beaucoup d’espèces dépendent de cette manne.",Magicarpe,Pokémon Poisson
129,"Il y a fort, fort longtemps, il était relativement
puissant. Il est toutefois devenu de plus en plus
nul au fil du temps.",Magicarpe,Pokémon Poisson
129,"Sa survie ne dépendant pas de la salubrité
des eaux dans lesquelles il nage, on rencontre
ce Pokémon aux quatre coins du monde.",Magicarpe,Pokémon Poisson
129,"Célèbre pour son inutilité, on en trouve
beaucoup dans les océans, les étangs,
les rivières et même les flaques d’eau.",Magicarpe,Pokémon Poisson
129,"Il manque totalement de vitesse et de force.
C’est le Pokémon le plus pathétique au monde.",Magicarpe,Pokémon Poisson
129,"Ce Pokémon est si faible que, dans les eaux
à forts courants, il se contente de se laisser
porter lamentablement.",Magicarpe,Pokémon Poisson
130,"Quand il se laisse emporter par la
rage, il ne se calme qu’après avoir
détruit tout ce qui l’entoure.",Léviator,Pokémon Terrifiant
130,"La littérature ancienne fait état d’un Léviator qui
aurait rasé un village sous le coup de la colère.",Léviator,Pokémon Terrifiant
130,"Gigantesque et maléfique, il est capable de raser
une ville entière dans un accès de rage.",Léviator,Pokémon Terrifiant
130,"Quand Magicarpe évolue et devient Léviator, la structure de
ses cellules cérébrales est modifiée. On pense que l’extrême
violence de ce Pokémon découle de cette modification.",Léviator,Pokémon Terrifiant
130,"Lorsque Léviator commence à s’énerver, sa nature violente
ne se calme qu’une fois qu’il a tout réduit en cendres.
La fureur de ce Pokémon peut durer pendant un mois.",Léviator,Pokémon Terrifiant
130,"Il existe une légende à propos d’une ville qui a
mis un Léviator en colère et qui a été réduite
en cendres en une nuit.",Léviator,Pokémon Terrifiant
130,"Certaines personnes croient que les endroits où
un Léviator apparaît sont destinés à connaître
la destruction.",Léviator,Pokémon Terrifiant
130,"Avec son Ultralaser, il anéantit d’immenses
étendues. Dans ces régions dévastées, il est
surnommé « le dieu de la destruction ».",Léviator,Pokémon Terrifiant
130,"L’énergie libérée au moment de son évolution
a fortement stimulé ses cellules cérébrales
et causé son tempérament pour le moins violent.",Léviator,Pokémon Terrifiant
130,"Brutal et dangereux, il est connu pour avoir rasé
des villes entières par le passé.",Léviator,Pokémon Terrifiant
130,"Il est d’une nature très agressive.
Les lasers qu’il tire de sa bouche sont capables
de désintégrer n’importe quelle cible.",Léviator,Pokémon Terrifiant
130,"Quand il se laisse emporter par la rage,
même la plus violente des tempêtes ne peut
l’empêcher de détruire tout ce qui l’entoure.",Léviator,Pokémon Terrifiant
131,"Il aime naviguer en portant des
humains et des Pokémon sur son
dos. Il comprend le langage humain.",Lokhlass,Pokémon Transport
131,"Ils sont d’une nature gentille. Comme ils se défendent
rarement, ils sont en voie d’extinction.",Lokhlass,Pokémon Transport
131,"Son intelligence lui permet de comprendre le langage
des humains. Il adore promener les gens sur son dos.",Lokhlass,Pokémon Transport
131,"Les Lokhlass sont en voie d’extinction. Le soir, on entend
ce Pokémon chantonner une complainte mélancolique,
espérant retrouver ses rares congénères.",Lokhlass,Pokémon Transport
131,"Ce Pokémon est très intelligent et comprend
le langage humain. Quand il est de bonne
humeur, il chante avec une voix magnifique.",Lokhlass,Pokémon Transport
131,"Il était en voie d’extinction à cause de la pêche
illégale, mais après de stricts programmes de
protection, il y en a maintenant trop.",Lokhlass,Pokémon Transport
131,"Il prend plaisir à transporter des humains sur
son dos quand il nage. Les habitants d’Alola
adorent ce moyen de transport.",Lokhlass,Pokémon Transport
131,"Cette espèce protégée a tellement proliféré que
les Pokémon poissons se font apparemment
plus rares dans les eaux peuplées de Lokhlass.",Lokhlass,Pokémon Transport
131,"Ce gentil Pokémon comprend le langage
humain. Il parcourt les mers en transportant
des gens sur son dos.",Lokhlass,Pokémon Transport
131,"C’est un Pokémon doux et intelligent.
Il vogue sur la mer en émettant un chant
magnifique.",Lokhlass,Pokémon Transport
131,"Il résiste bien aux très basses températures
et peut nager dans des mers glaciales.
Sa peau est lisse et légèrement froide au toucher.",Lokhlass,Pokémon Transport
132,"Il a la capacité de modifier sa
structure cellulaire pour prendre
l’apparence de ce qu’il voit.",Métamorph,Pokémon Morphing
132,"Il a la capacité de modifier sa structure cellulaire pour
prendre l’apparence de ce qu’il voit.",Métamorph,Pokémon Morphing
132,"Métamorph peut modifier sa structure cellulaire à
sa guise pour se transformer en n’importe quelle
forme vivante.",Métamorph,Pokémon Morphing
132,"Métamorph peut modifier sa structure moléculaire pour
prendre d’autres formes. Lorsqu’il essaie de se transformer
de mémoire, il lui arrive de se tromper sur certains détails.",Métamorph,Pokémon Morphing
132,"Il peut modifier sa structure moléculaire pour
prendre l’apparence de son adversaire. Le degré
de ressemblance dépend de chaque individu.",Métamorph,Pokémon Morphing
132,"Grâce à son don de transformation, ce Pokémon
peut devenir l’ami de tous les êtres vivants, sauf
des autres Métamorph, qu’il déteste.",Métamorph,Pokémon Morphing
132,"Il peut prendre l’apparence de n’importe quoi,
mais chaque Métamorph a son propre domaine
de prédilection et ses propres faiblesses.",Métamorph,Pokémon Morphing
132,"Il prend la forme de ce qu’il voit. Lorsqu’il n’a
pas de modèle sous les yeux, il doit se fier à sa
mémoire et le résultat laisse parfois à désirer.",Métamorph,Pokémon Morphing
132,"Quand il repère un ennemi, il adapte son corps
pour en faire une copie presque parfaite de
celui de son adversaire.",Métamorph,Pokémon Morphing
132,"Il modifie sa structure cellulaire pour copier
l’apparence de ce qu’il voit, mais au repos,
il reprend sa forme normale.",Métamorph,Pokémon Morphing
132,"Quand il rencontre l’un de ses semblables,
il s’agite avec plus de vivacité que d’habitude
pour adopter exactement la même forme que lui.",Métamorph,Pokémon Morphing
133,"Son ADN particulier lui permet de
s’adapter très rapidement à son
environnement.",Évoli,Pokémon Évolutif
133,"Un Pokémon rare qui s’adapte aux environnements
hostiles en variant ses formes évolutives.",Évoli,Pokémon Évolutif
133,"L’ADN de ce Pokémon très particulier recèle de
nombreuses possibilités d’évolution.",Évoli,Pokémon Évolutif
133,"Évoli a une structure génétique instable qui se transforme
en fonction de l’environnement dans lequel il vit.
Ce Pokémon peut évoluer grâce aux radiations de
diverses pierres.",Évoli,Pokémon Évolutif
133,"Son ADN est instable et possède de
nombreuses possibilités d’évolution.",Évoli,Pokémon Évolutif
133,"D’après les dernières recherches, il semble que
ce Pokémon soit capable d’évoluer en huit
espèces différentes.",Évoli,Pokémon Évolutif
133,"À ce jour, nul ne sait pourquoi Évoli est le seul
Pokémon dont l’ADN est instable.",Évoli,Pokémon Évolutif
133,"L’ADN d’Évoli est sujet aux influences de
son environnement. Sa tête finit même par
ressembler à celle de son Dresseur.",Évoli,Pokémon Évolutif
133,"Il peut évoluer de diverses façons. Son ADN est
la clé pour percer le secret de l’évolution.",Évoli,Pokémon Évolutif
133,"Il a la capacité de changer la composition de
son corps pour s’adapter à son environnement.",Évoli,Pokémon Évolutif
133,"L’ADN de ce Pokémon très particulier recèle
de nombreuses possibilités d’évolution.",Évoli,Pokémon Évolutif
134,"Sa composition moléculaire est
proche de celle de l’eau, ce qui
lui permet de se liquéfier.",Aquali,Pokémon Bulleur
134,"Il préfère les belles plages. Il peut se dissoudre à
volonté grâce à ses cellules proches de l’eau.",Aquali,Pokémon Bulleur
134,"Il a évolué pour s’adapter au milieu aquatique.
Il peut se fondre et disparaître dans l’élément liquide.",Aquali,Pokémon Bulleur
134,"Aquali a subi une mutation spontanée. Des nageoires et
des branchies sont apparues sur son corps, ce qui lui permet
de vivre dans les fonds marins. Ce Pokémon peut contrôler
l’eau à volonté.",Aquali,Pokémon Bulleur
134,"La structure de ses cellules ressemble à celle
des molécules d’eau. Il vit sur les rives, et il
arrive qu’il soit pris pour une sirène.",Aquali,Pokémon Bulleur
134,"Ce Pokémon plonge dans l’eau et y reste caché
jusqu’à ce qu’un Pokémon poisson passe à
sa portée.",Aquali,Pokémon Bulleur
134,"On le trouve principalement dans les sources
limpides. Lorsqu’un ennemi est sur le point
de l’attaquer, il plonge se réfugier dans l’eau.",Aquali,Pokémon Bulleur
134,"Il perçoit l’humidité ambiante grâce aux ailerons
de sa tête. S’ils frémissent, c’est qu’il pleuvra
d’ici quelques heures.",Aquali,Pokémon Bulleur
134,"Sa structure moléculaire est semblable à celle
de l’eau. Il est invisible en milieu aquatique.",Aquali,Pokémon Bulleur
134,"Quand ses nageoires se mettent à vibrer,
c’est le signe qu’il va pleuvoir dans les heures
qui suivent.",Aquali,Pokémon Bulleur
134,"Sa structure cellulaire est similaire à la composition
moléculaire de l’eau. Une fois dans cet élément,
il devient indétectable à l’œil nu.",Aquali,Pokémon Bulleur
135,"Face au danger, il fait appel à
l’électricité pour dresser ses
poils et lancer des décharges.",Voltali,Pokémon Orage
135,"Chaque poil sur son corps se dresse quand il se
charge en électricité.",Voltali,Pokémon Orage
135,"Il se charge d’électricité statique pour envoyer
des décharges de 10 000 V.",Voltali,Pokémon Orage
135,"Les cellules de Voltali génèrent un courant de faible intensité.
Ce pouvoir est amplifié par l’électricité statique de ses poils,
ce qui lui permet d’envoyer des éclairs. Sa fourrure hérissée
est faite d’aiguilles chargées d’électricité.",Voltali,Pokémon Orage
135,"Il peut projeter des décharges de 10 000 volts.
Il est très nerveux, ce qui le rend difficile à
apprivoiser.",Voltali,Pokémon Orage
135,"Quand son pelage se hérisse, c’est signe qu’il
va projeter de l’électricité. Attention, car il
arrive que la foudre tombe près de lui.",Voltali,Pokémon Orage
135,"Un organe situé à l’intérieur de ses poumons
produit de l’électricité. On entend une sorte
de crépitement chaque fois qu’il expire.",Voltali,Pokémon Orage
135,"Il projette ses poils hérissés comme si c’étaient
des aiguilles, avant d’achever ses ennemis ainsi
affaiblis avec des décharges de 10 000 volts.",Voltali,Pokémon Orage
135,"Un Pokémon très sensible et lunatique.
Il se charge en électricité chaque fois
que son humeur change.",Voltali,Pokémon Orage
135,"S’il est irrité ou surpris, toute la fourrure
de son corps se dresse comme des aiguilles
pour percer ses ennemis.",Voltali,Pokémon Orage
135,"Il se charge d’ions négatifs contenus dans l’air
pour envoyer des décharges d’environ
10 000 volts.",Voltali,Pokémon Orage
136,"L’air qu’il inspire est chauffé par
la glande enflammée de son corps,
atteignant les 1 700 °C.",Pyroli,Pokémon Flamme
136,"Son corps contient une glande enflammée.
Sa température monte à 900 °C avant le combat.",Pyroli,Pokémon Flamme
136,"Pyroli a une poche de feu à l’intérieur de son corps.
Après une bonne inspiration, il est capable de
recracher des flammes à 1 700 °C.",Pyroli,Pokémon Flamme
136,"La fourrure soyeuse de Pyroli a une fonction anatomique.
Elle rejette la chaleur dans l’air pour que son corps ne
surchauffe pas. La température du corps de ce Pokémon
peut atteindre 900 °C.",Pyroli,Pokémon Flamme
136,"Après avoir trouvé une proie et quelques Baies,
il crache du feu jusqu’à ce qu’elles soient cuites
à point avant de les gober.",Pyroli,Pokémon Flamme
136,"Sa température moyenne est entre 700 et
800 °C. La poche de feu à l’intérieur de son
corps peut atteindre 1 700 °C.",Pyroli,Pokémon Flamme
136,"Si vous le voyez inspirer profondément,
sauvez-vous, car c’est le signe qu’il va attaquer
en soufflant une flamme à 1 700 °C !",Pyroli,Pokémon Flamme
136,"Lorsqu’il est agité, sa poche de feu interne
s’enflamme, et sa température corporelle peut
alors monter jusqu’à 900 °C.",Pyroli,Pokémon Flamme
136,"La poche de feu à l’intérieur de son corps
transforme l’air qu’il inspire en flammes
à 1 700 ºC qu’il recrache par la bouche.",Pyroli,Pokémon Flamme
136,"Après avoir emmagasiné suffisamment de chaleur,
sa température corporelle peut monter
jusqu’à 900 °C.",Pyroli,Pokémon Flamme
136,"Il emmagasine de l’air dans sa poche de flammes
et le chauffe à une température de 1 700 °C.",Pyroli,Pokémon Flamme
137,"Ce Pokémon créé par des
scientifiques peut arpenter
librement le cyberespace.",Porygon,Pokémon Virtuel
137,"Un Pokémon créé par l’homme après de longues
recherches. Il ne connaît que peu de mouvements.",Porygon,Pokémon Virtuel
137,"Ce Pokémon est fait de programmes et d’algorithmes.
Il peut survivre en milieu virtuel.",Porygon,Pokémon Virtuel
137,"Porygon est capable de se décompiler et de retourner à l’état
de programme informatique pour entrer dans le cyberespace.
Ce Pokémon est protégé contre le piratage, il est donc
impossible de le copier.",Porygon,Pokémon Virtuel
137,"Un Pokémon artificiel créé il y a vingt ans
en utilisant des méthodes à la pointe de
la technologie de l’époque.",Porygon,Pokémon Virtuel
137,"Il peut transformer son corps en données
numériques pour pénétrer dans le cyberespace.",Porygon,Pokémon Virtuel
137,"Un Pokémon artificiel créé il y a vingt ans,
et qui est donc complètement dépassé sur
bien des points.",Porygon,Pokémon Virtuel
137,"Il a été conçu il y a vingt ans par des
chercheurs qui rêvaient de conquérir l’espace.
Ce rêve n’est toujours pas devenu réalité.",Porygon,Pokémon Virtuel
137,"Ce Pokémon est censé être le seul à pouvoir
voler jusque dans l’espace, mais pour l’instant,
aucun Porygon n’y est jamais parvenu.",Porygon,Pokémon Virtuel
137,"C’est le premier Pokémon au monde à avoir
été créé à partir de programmes informatiques,
grâce à une technologie de pointe.",Porygon,Pokémon Virtuel
137,"Ces dernières années, il s’est rendu très utile
dans le cyberespace, qu’il arpente pour s’assurer
qu’il n’y a aucune donnée suspecte.",Porygon,Pokémon Virtuel
138,"Un Pokémon ramené à la vie par
la science à partir d’un fossile. Il
peuplait autrefois les mers.",Amonita,Pokémon Spirale
138,"Un Pokémon préhistorique qui vivait dans les
profondeurs marines. Il se déplace en agitant ses 10
tentacules.",Amonita,Pokémon Spirale
138,"Recréé à partir d’un fossile, il utilise l’air dans sa
coquille pour s’enfoncer dans l’eau ou faire surface.",Amonita,Pokémon Spirale
138,"Amonita est l’un des Pokémon disparus depuis longtemps
et qui furent ressuscités à partir de fossiles.
Lorsqu’il est attaqué par un ennemi, il se rétracte dans
sa coquille.",Amonita,Pokémon Spirale
138,"Un Pokémon qui vivait dans les mers antiques.
Des fossiles présentant des traces de morsures
indiquent qu’il était la proie d’Aéroptéryx.",Amonita,Pokémon Spirale
138,"Un Pokémon recréé à partir d’un fossile antique.
Ces Nautiles se trouvent en des endroits jadis
recouverts par les flots.",Amonita,Pokémon Spirale
138,"Un ancien Pokémon reconstitué à partir d’un
fossile. Il nageait dans les mers antiques grâce
à ses dix tentacules.",Amonita,Pokémon Spirale
138,"Ce Pokémon commence à poser problème,
car certains spécimens se sont enfuis ou
ont été relâchés après avoir été ressuscités.",Amonita,Pokémon Spirale
138,"Un Pokémon préhistorique aujourd’hui disparu.
Il semble flotter lorsqu’il nage en brassant l’eau
avec ses dix tentacules.",Amonita,Pokémon Spirale
139,"On pense que ce Pokémon a disparu
parce que sa coquille en spirale
était devenue trop grosse.",Amonistar,Pokémon Spirale
139,"Ses tentacules sont développés comme s’il s’agissait
de bras ou de jambes. Dès qu’il attrape une proie,
il la mord.",Amonistar,Pokémon Spirale
139,"Une fois enroulé autour de sa proie, il ne la laisse
pas repartir et la dévore avec ses crocs.",Amonistar,Pokémon Spirale
139,"Amonistar utilise ses tentacules pour capturer ses proies.
On pense que l’espèce s’est éteinte parce que sa coquille
était devenue trop grande et trop lourde, ce qui rendait
ses mouvements lents et pesants.",Amonistar,Pokémon Spirale
139,"On suppose que ce Pokémon antique a disparu
en raison de la lourdeur de sa coquille. Il est
l’ancêtre présumé des Octillery.",Amonistar,Pokémon Spirale
139,"Il immobilise ses proies avec ses tentacules
et leur inflige le coup de grâce à l’aide de
ses crocs aiguisés.",Amonistar,Pokémon Spirale
139,"Sa bouche est formée de crocs aiguisés.
Il aurait disparu car sa coquille, trop grosse,
l’empêchait de se déplacer facilement.",Amonistar,Pokémon Spirale
139,"Il se serait éteint à cause de la taille et du poids
importants de sa coquille, qui le ralentissait
quand il chassait ses proies.",Amonistar,Pokémon Spirale
139,"Ses crocs sont capables de broyer la roche,
mais il ne peut s’attaquer qu’aux proies
à portée de ses tentacules.",Amonistar,Pokémon Spirale
140,"On pense qu’il peuplait les plages
il y a 300 millions d’années. Il est
protégé par une coquille robuste.",Kabuto,Pokémon Carapace
140,"On pense qu’il peuplait les plages il y a 300 millions
d’années. Il est protégé par une coquille robuste.",Kabuto,Pokémon Carapace
140,"Ce Pokémon a été reconstitué à partir du fossile
d’une ancienne créature. Il se protège à l’aide de
sa carapace.",Kabuto,Pokémon Carapace
140,"Kabuto est un Pokémon ressuscité à partir d’un fossile.
Cependant, on a découvert des spécimens vivants.
Ce Pokémon n’a pas changé depuis 300 millions d’années.",Kabuto,Pokémon Carapace
140,"Un Pokémon qui prospérait il y a 300 millions
d’années. On raconte que de rares survivants
subsistent dans une certaine région.",Kabuto,Pokémon Carapace
140,"Ce Pokémon, doté d’une solide carapace
protectrice, a totalement disparu de la surface
de la terre, sauf dans une région particulière.",Kabuto,Pokémon Carapace
140,"Un Pokémon reconstitué à partir d’un fossile.
Il utilise les yeux situés sur son dos pour regarder
alentour quand il se cache au fond de l’eau.",Kabuto,Pokémon Carapace
140,"Ce Pokémon au bord de l’extinction
mue tous les trois jours et renforce
ainsi davantage sa carapace.",Kabuto,Pokémon Carapace
140,"On raconte qu’ils se seraient éteints,
mais apparemment, on peut souvent
en croiser dans une zone particulière.",Kabuto,Pokémon Carapace
141,"On pense que ce Pokémon est
venu sur la terre ferme pour
suivre l’évolution de ses proies.",Kabutops,Pokémon Carapace
141,"Dans l’eau, il se recroqueville sur ses jambes et il
agite sa coquille pour nager à très grande vitesse.",Kabutops,Pokémon Carapace
141,"C’est un très bon nageur. Il lacère sa proie de ses
longues griffes et en absorbe les fluides corporels.",Kabutops,Pokémon Carapace
141,"Jadis, Kabutops plongeait dans les profondeurs pour trouver
ses proies. Apparemment, ce Pokémon vivant sur terre est
l’évolution d’une créature marine, comme le prouvent
les changements dans ses branchies.",Kabutops,Pokémon Carapace
141,"Son corps avait commencé à évoluer pour
s’adapter à la vie sur la terre ferme, mais il était
déjà trop tard, et son espèce s’est éteinte.",Kabutops,Pokémon Carapace
141,"Capable d’atteindre une vitesse de 29 nœuds,
il se rue sur ses proies pour les transpercer
de ses lames.",Kabutops,Pokémon Carapace
141,"Ce Pokémon au corps fin est très bon nageur.
Il lacère sa proie de ses longues griffes pour en
absorber les fluides corporels.",Kabutops,Pokémon Carapace
